Feature,subject_id,Condition_encoded,Fitted,Residuals
persistence_CAP-4,703,1,2.7705061970521556,1.5414938029478438
persistence_CAP-4,705,1,2.958260575709921,-0.6482605757099211
persistence_CAP-4,706,1,2.800443744664567,0.948056255335433
persistence_CAP-4,709,1,2.783317733321756,-0.11894273332175587
persistence_CAP-4,710,1,2.638308402805065,0.021691597194934964
persistence_CAP-4,711,1,2.75995069333249,0.18004930666750996
persistence_CAP-4,714,1,2.8261445715441873,-0.5646061100057262
persistence_CAP-4,716,1,2.8656435628231756,-0.2784435628231754
persistence_CAP-4,719,1,2.893499967800603,-0.894299967800603
persistence_CAP-4,720,1,2.825653660046432,0.1143463399535678
persistence_CAP-4,724,1,2.914138467387255,0.27086153261274504
persistence_CAP-4,727,1,2.869139765574359,-0.07048591942051319
persistence_CAP-4,728,1,2.776566314495785,-1.0509141405827411
persistence_CAP-4,729,1,2.976350180572308,-0.6080168472389746
persistence_CAP-4,733,1,2.8130910345359097,1.7929089654640902
persistence_CAP-4,735,1,2.8826092340240024,0.48974370715246796
persistence_CAP-4,740,1,2.776600105027112,-0.06628760502711195
persistence_CAP-4,741,1,2.9939548637347966,-1.0611770859570187
persistence_CAP-4,743,1,2.8862037972705163,0.3753587027294838
persistence_CAP-4,744,1,2.744631756723927,0.13411824327607302
persistence_CAP-4,748,1,2.908511667016923,-0.59043474394
persistence_CAP-4,750,1,2.7341476526206887,-0.08175634827286249
persistence_CAP-4,751,1,2.7302616897812606,-1.0152616897812605
persistence_CAP-4,752,1,2.769763010053813,-0.7485130100538129
persistence_CAP-4,753,1,2.9771457126296985,-0.46589571262969853
persistence_CAP-4,756,1,2.90616112723714,-0.28116112723713993
persistence_CAP-4,757,1,2.7787256799803313,0.1918993200196688
persistence_CAP-4,758,1,2.940070097073815,0.5599299029261848
persistence_CAP-4,761,1,2.7232398497714403,-0.2920860036175945
persistence_CAP-4,762,1,2.7537286855559864,-0.05872868555598654
persistence_CAP-4,763,1,2.8540266254998494,0.04273808038250371
persistence_CAP-4,764,1,2.9263891041014922,-0.7213891041014922
persistence_CAP-4,768,1,2.9169946102568574,0.17774223184840565
persistence_CAP-4,769,1,2.8800700863373656,-0.4913200863373657
persistence_CAP-4,771,1,2.6116825446974126,0.0016507886359207191
persistence_CAP-4,772,1,2.8694589755746516,-0.37570897557465166
persistence_CAP-4,773,1,2.8414845339466783,-0.17710953394667817
persistence_CAP-4,774,1,2.778298341275984,-0.2302983412759838
persistence_CAP-4,775,1,2.5559571342336276,0.22930602366110886
persistence_CAP-4,776,1,2.785031510527202,0.17946848947279825
persistence_CAP-4,777,1,2.8297300822989575,-0.05306341563229111
persistence_CAP-4,778,1,2.8642374258957726,-0.12212204128038806
persistence_CAP-4,779,1,2.677746758958521,1.070753241041479
persistence_CAP-4,780,1,2.951634013717836,-0.25663401371783623
persistence_CAP-4,785,1,2.8723510189171066,1.4396489810828927
persistence_CAP-4,786,1,2.7164348765066637,-0.5726848765066639
persistence_CAP-4,789,1,2.73455208911412,-0.25075898566584387
persistence_CAP-4,794,1,2.900474181361883,1.068525818638117
persistence_CAP-4,797,1,2.6629595594622524,1.589540440537748
persistence_CAP-4,800,1,2.80459033782593,0.012909662174069858
persistence_CAP-4,803,1,2.833539721262389,0.3737330060103381
persistence_CAP-4,815,1,2.719491547023968,0.33358537605295524
persistence_CAP-4,820,1,2.8358835019339246,0.5241164980660753
persistence_CAP-4,821,1,2.9442493465843085,-0.2929993465843084
persistence_CAP-4,825,1,2.899467040539205,0.2999447241666773
persistence_CAP-4,826,1,2.7839129261690188,1.521087073830981
persistence_CAP-4,827,1,2.914696450734301,0.620303549265699
persistence_CAP-4,833,1,2.9343018891422115,-0.031051889142211575
persistence_CAP-4,834,1,2.860529950244327,0.42947004975567316
persistence_CAP-4,835,1,2.9034186885918585,0.10339949322632336
persistence_CAP-4,836,1,2.750414889302297,0.18958511069770312
persistence_CAP-4,842,1,2.681630838852857,-0.6603808388528569
persistence_CAP-4,848,1,2.8807485927254675,0.7023764072745324
persistence_CAP-4,849,1,2.8820157181750115,0.3029842818249886
persistence_CAP-4,855,1,2.921951528961816,-0.4544515289618163
persistence_CAP-4,858,1,2.7274799400867384,0.6535200599132613
persistence_CAP-4,864,1,2.850729278981581,0.05427072101841901
persistence_CAP-4,865,1,2.849157362523662,1.0218426374763379
persistence_CAP-4,868,1,2.842544597702714,-0.04035709770271412
persistence_CAP-4,876,1,2.8783869274821514,-0.07619942748215136
persistence_CAP-4,877,1,2.7611934701638075,0.21963986316952555
persistence_CAP-4,880,1,2.7602814396579394,0.06664163726513772
persistence_CAP-4,883,1,2.7730635459007766,-0.6415635459007767
persistence_CAP-4,885,1,2.994625500977787,-0.08525050097778664
persistence_CAP-4,894,1,2.6733363097775915,0.44306369022240855
persistence_CAP-4,895,1,2.864128839850327,0.07587116014967288
persistence_CAP-4,896,1,2.8339485064896635,-0.6044485064896636
persistence_CAP-4,899,1,2.772033611750558,-0.06723361175055809
persistence_CAP-4,903,1,2.7714486304962422,-0.693172768427277
persistence_CAP-4,904,1,2.943606607647179,-0.0403566076471793
persistence_CAP-4,905,1,2.9055495906711437,-0.6337314088529626
persistence_CAP-4,911,1,2.7829363269636223,-0.42661279755185744
persistence_CAP-4,912,1,2.877814093819714,-0.6238140938197141
persistence_CAP-4,918,1,2.8013835919775576,-0.09524722834119359
persistence_CAP-4,925,1,2.7215742948653854,-0.47063679486538534
persistence_CAP-4,927,1,2.7557851366636426,0.3439974720320098
persistence_CAP-4,930,1,2.6735701634976072,0.021429836502392607
persistence_CAP-4,941,1,2.8727849937486476,-0.11653499374864751
persistence_CAP-4,947,1,2.862448499511868,-0.5961984995118681
persistence_CAP-4,955,1,2.9547088768188656,0.3527911231811345
persistence_CAP-4,961,1,2.699270602165591,-1.5319176609891205
persistence_CAP-4,962,1,2.956442583197884,1.1143266475713465
persistence_CAP-4,963,1,2.753484074676863,0.10484925865647021
persistence_CAP-4,964,1,2.796084328111021,-0.7938429488006764
persistence_CAP-4,965,1,2.8209933186031058,0.11900668139689419
persistence_CAP-4,970,1,2.7378207622514292,0.4183557083368057
persistence_CAP-4,980,1,2.824281307367011,1.5857186926329891
persistence_CAP-4,983,1,2.764546654573448,0.13221805130890507
persistence_CAP-4,990,1,2.8077144822954776,-0.44521448229547733
persistence_CAP-4,1003,1,2.88143149667839,0.44768615038043347
persistence_CAP-4,1004,1,2.8248828817612077,0.04829893642061034
persistence_CAP-4,1005,1,2.8930718226297536,-0.09307182262975378
persistence_CAP-4,1013,1,2.8766078123125483,1.6558921876874515
persistence_CAP-4,1017,1,2.927109013943035,-0.6486090139430347
persistence_CAP-4,1018,1,2.96889268147284,-0.13389268147283984
persistence_CAP-4,1019,1,2.822885986167875,0.08211401383212502
persistence_CAP-4,1023,1,2.8966980147976034,-0.9716980147976033
persistence_CAP-4,1026,1,2.8072171194642417,0.36664651689939465
persistence_CAP-4,1044,1,2.829665704718262,0.6615842952817381
persistence_CAP-4,1045,1,2.938921562324787,-0.11497419390373409
persistence_CAP-4,1046,1,2.7583318327531883,0.6929725150728991
persistence_CAP-4,1047,1,2.8380504297446834,0.24894957025531683
persistence_CAP-4,1048,1,2.7506966229346683,0.5200533770653317
persistence_CAP-4,1049,1,2.890320422736084,0.8765545772639163
persistence_CAP-4,1056,1,2.9310854366119345,0.03831456338806527
persistence_CAP-4,1057,1,2.83616330555069,-0.740052194439579
persistence_CAP-4,22,0,2.726754252425844,0.6023633946329796
persistence_CAP-4,24,0,2.8711101286404923,0.3628898713595077
persistence_CAP-4,26,0,2.778449929158831,-0.9692191599280622
persistence_CAP-4,30,0,2.8062332147229063,-0.35623321472290614
persistence_CAP-4,36,0,2.9039806596166478,0.0026102494742610283
persistence_CAP-4,38,0,2.7126052399843803,0.0698947600156199
persistence_CAP-4,46,0,2.860144214514314,0.1615224521523526
persistence_CAP-4,55,0,2.6050998291767056,-0.8200998291767057
persistence_CAP-4,156,0,2.977816007436355,0.648183992563645
persistence_CAP-4,158,0,2.6819208020794147,-0.4769208020794147
persistence_CAP-4,161,0,2.8558134725579283,-0.18308619983065588
persistence_CAP-4,170,0,2.6560655572616363,-0.06758729639207095
persistence_CAP-4,174,0,2.7333328661180682,1.2724171338819317
persistence_CAP-4,181,0,2.6557187420254995,0.5292812579745005
persistence_CAP-4,182,0,2.699335465286594,0.24066453471340576
persistence_CAP-4,189,0,2.7135235138865847,-0.24125078661385757
persistence_CAP-4,192,0,2.68379169176326,0.4662083082367401
persistence_CAP-4,207,0,2.722267203137079,0.6954827968629211
persistence_CAP-4,210,0,2.6474323827922666,-0.4056823827922664
persistence_CAP-4,224,0,2.73445075543356,1.3255492445664396
persistence_CAP-4,229,0,2.719813721993115,0.028447147572102427
persistence_CAP-4,230,0,2.8680911192262393,-0.32621611922623917
persistence_CAP-4,249,0,2.6848599074450297,-0.1457689983541206
persistence_CAP-4,272,0,2.8694313377416383,0.6924917391814382
persistence_CAP-4,273,0,2.6630850198868785,-0.8137301811772018
persistence_CAP-4,276,0,2.9355429297945146,0.004457070205485358
persistence_CAP-4,281,0,2.687005866670396,0.39080663332960386
persistence_CAP-4,285,0,2.7464506485120466,0.5610493514879535
persistence_CAP-4,287,0,2.8188894311966326,-0.2463894311966328
persistence_CAP-4,297,0,2.7952534445299815,-0.10025344452998164
persistence_CAP-4,334,0,2.628640254852177,-0.42364025485217693
persistence_CAP-4,339,0,2.844704440458403,-0.30895444045840303
persistence_CAP-4,341,0,2.651337497307937,-0.005337497307936978
persistence_CAP-4,345,0,2.7289044501494617,0.3580955498505385
persistence_CAP-4,346,0,2.8902242198297836,2.499775780170216
persistence_CAP-4,396,0,2.864871816151791,1.1601281838482094
persistence_CAP-4,411,0,2.7917051961634187,-0.6683718628300857
persistence_CAP-4,433,0,2.7444887761381094,0.011761223861890713
persistence_CAP-4,435,0,2.934386933239451,0.14342556676054885
persistence_CAP-4,441,0,2.719423493116598,0.073576506883402
persistence_CAP-4,449,0,2.649236435054371,0.805263564945629
persistence_CAP-4,451,0,2.6592739808630803,-0.37690555981044893
persistence_CAP-4,462,0,2.666005441496525,0.22805705850347513
persistence_CAP-4,470,0,2.740335367006047,0.7386646329939532
persistence_CAP-4,471,0,2.7401613872233983,-0.06743411449612591
persistence_CAP-4,475,0,2.7256237758448116,0.4593762241551884
persistence_CAP-4,476,0,2.721537433092776,-0.011224933092775835
persistence_CAP-4,478,0,2.6943947961151244,-0.12189479611512466
persistence_CAP-4,483,0,2.689563300906278,0.04998215363917646
persistence_CAP-4,500,0,2.689339125297668,-0.020128598981878465
persistence_CAP-4,507,0,2.6847838031847973,-0.5322838031847974
persistence_CAP-4,511,0,2.9239015778594597,0.016098422140540247
persistence_CAP-4,513,0,2.766066075141326,0.5414339248586741
persistence_CAP-4,517,0,2.897289011403478,-0.2635390114034779
persistence_CAP-4,518,0,2.709276543897221,-0.7918852395493952
persistence_CAP-4,520,0,2.7181141845813954,0.04894463894801637
persistence_CAP-4,521,0,2.667993100796984,0.40171278155595713
persistence_CAP-4,522,0,2.7272314828153856,0.8099560171846143
persistence_CAP-4,525,0,2.790969378917295,0.2960306210827053
persistence_CAP-4,526,0,2.8878094574379296,-0.5531035750849886
persistence_CAP-4,527,0,2.6867785147333048,-0.029470822425612386
persistence_CAP-4,528,0,2.776718426254457,0.46953157374554344
persistence_CAP-4,538,0,2.8205446558698104,-1.0565446558698104
persistence_CAP-4,539,0,2.6368076049932023,1.3138173950067977
persistence_CAP-4,540,0,2.851173698934172,-1.0953403656008387
persistence_CAP-4,541,0,2.658277425307654,-0.4532774253076539
persistence_CAP-4,549,0,2.7485973369785524,-0.27280786329434203
persistence_CAP-4,553,0,2.785753738217001,-0.7645037382170008
persistence_CAP-4,566,0,2.6393718140343516,0.8978156859656483
persistence_CAP-4,567,0,2.7376554001640128,-0.6662917638003765
persistence_CAP-4,571,0,2.7393491270992545,-0.9866568194069469
persistence_CAP-4,574,0,2.8307809658741916,-0.13578096587419175
persistence_CAP-4,575,0,2.669273599363443,0.27072640063655706
persistence_CAP-4,578,0,2.637002449149987,-0.4810024491499867
persistence_CAP-4,579,0,2.645002362050231,-0.2766690287168978
persistence_CAP-4,582,0,2.821060373077109,0.38621235419561817
persistence_CAP-4,583,0,2.771463927757866,-0.24490142775786605
persistence_CAP-4,589,0,2.6958293150905592,-0.547367776629021
persistence_CAP-4,592,0,2.782895734793832,-0.8785775529756503
persistence_CAP-4,593,0,2.669803128395218,0.270196871604782
persistence_CAP-4,595,0,2.9425477951020134,-1.6195477951020134
persistence_CAP-4,596,0,2.8399134228246545,0.2103365771753456
persistence_CAP-4,597,0,2.6220739235361523,0.7029260764638479
persistence_CAP-4,598,0,2.706290485717701,0.7237095142822993
persistence_CAP-4,602,0,2.806683442686654,0.9908165573133458
persistence_CAP-4,603,0,2.8968636010494153,-0.7408636010494152
persistence_CAP-4,605,0,2.557538619970839,-0.536288619970839
persistence_CAP-4,609,0,2.7042517773865877,1.0932482226134121
persistence_CAP-4,610,0,2.7252236422674936,-0.21757658344396447
persistence_CAP-4,614,0,2.876134378531056,0.4313656214689443
persistence_CAP-4,615,0,2.688009090197652,-0.11550909019765232
persistence_CAP-4,616,0,2.905368618165626,-0.19747388132352084
persistence_CAP-4,623,0,2.688612674362733,-1.2921126743627331
persistence_CAP-4,629,0,2.774927351278026,-0.20242735127802636
persistence_CAP-4,634,0,2.7408868016968926,0.6033631983031076
persistence_CAP-4,640,0,2.6023507426772974,-0.058119973446528306
persistence_CAP-4,644,0,2.541080591940234,-0.254413925273568
persistence_CAP-4,645,0,2.7649525017914787,-0.17311039652832072
persistence_CAP-4,646,0,2.7558757338967075,-0.6176939157148893
persistence_CAP-4,650,0,2.7682521492785988,0.2767478507214016
persistence_CAP-4,651,0,2.9502032778634795,-0.8502032778634794
persistence_CAP-4,653,0,2.646401251316533,-0.257651251316533
persistence_CAP-4,654,0,2.6907587789755736,0.028741221024426444
persistence_CAP-4,655,0,2.6726928019048435,-0.2004200746321163
persistence_CAP-4,658,0,2.930488808988879,0.5240111910111209
persistence_CAP-4,666,0,2.487628178420313,-0.08217363296576741
persistence_CAP-4,667,0,2.7419473568215986,-0.13269735682159878
persistence_CAP-4,670,0,2.626242908490718,0.49750709150928163
persistence_CAP-4,672,0,2.7344905258693952,-0.14037287881057203
persistence_CAP-4,674,0,2.841193514011407,-0.34219351401140674
persistence_CAP-4,677,0,2.7883479306356844,-1.0558479306356845
persistence_CAP-4,681,0,2.8456346769926775,-0.19963467699267756
persistence_CAP-4,686,0,2.7929939492424527,1.8996983584498555
persistence_CAP-4,689,0,2.746167023327374,-0.9086670233273741
persistence_CAP-4,690,0,2.6894826547422963,0.25051734525770364
persistence_CAP-4,692,0,2.7376106835652907,-0.6414995724541797
persistence_CAP-4,694,0,2.7240485730892123,0.33355142691078754
persistence_CAP-4,698,0,2.815618273469159,-0.9781182734691591
persistence_CAP-4,702,0,2.9197644112909664,0.20398558870903338
persistence_CAP-4,703,0,2.786170560074147,-0.45867056007414675
persistence_CAP-4,705,0,2.89756758533543,-0.1914312216990659
persistence_CAP-4,706,0,2.7630283603102086,-0.11063705596238238
persistence_CAP-4,709,0,2.7028184687093817,0.011027685136772103
persistence_CAP-4,710,0,2.551727549327106,1.1798109122113547
persistence_CAP-4,711,0,2.6874945555411256,0.4686819150471093
persistence_CAP-4,714,0,2.8051443619836958,0.4206889713496378
persistence_CAP-4,716,0,2.753610561000149,-0.44361056100014906
persistence_CAP-4,719,0,2.848334670456169,-0.2583346704561693
persistence_CAP-4,720,0,2.733964918686903,-0.49833991868690264
persistence_CAP-4,724,0,2.748943019960342,0.2960569800396584
persistence_CAP-4,727,0,2.8110898394325865,0.4295919787492317
persistence_CAP-4,728,0,2.600856043380736,0.6218362643115718
persistence_CAP-4,729,0,2.9244505088417867,-0.6807662983154708
persistence_CAP-4,733,0,2.7750058069630126,0.1330376712978567
persistence_CAP-4,735,0,2.8051547285475564,0.7002298868370587
persistence_CAP-4,740,0,2.6560765542133806,-0.30407655421338076
persistence_CAP-4,741,0,2.896913442766614,0.7780865572333857
persistence_CAP-4,743,0,2.7909630093894537,0.9575369906105462
persistence_CAP-4,744,0,2.712488885165982,-0.46665555183264873
persistence_CAP-4,748,0,2.819941696789011,0.028183303210989052
persistence_CAP-4,750,0,2.656789668892436,-1.0642896688924361
persistence_CAP-4,751,0,2.690907926162011,-1.0371579261620107
persistence_CAP-4,752,0,2.631741275881304,0.6973763711775196
persistence_CAP-4,753,0,2.885940468524407,0.2702360020638279
persistence_CAP-4,756,0,2.8086067128500707,0.5907682871499293
persistence_CAP-4,757,0,2.7076445007261976,-0.41444450072619743
persistence_CAP-4,758,0,2.8444405764283105,0.2626048781171444
persistence_CAP-4,761,0,2.6636819338258615,0.22731806617413852
persistence_CAP-4,762,0,2.5849291486197497,-0.3799291486197496
persistence_CAP-4,763,0,2.68050850237302,-0.12735060763617811
persistence_CAP-4,764,0,2.8280042523583724,-0.13300425235837254
persistence_CAP-4,768,0,2.838883806157955,-0.4501338061579552
persistence_CAP-4,769,0,2.6417534253439694,1.2494230452442658
persistence_CAP-4,771,0,2.5440464211826685,-1.1199839211826685
persistence_CAP-4,772,0,2.803663795213064,-0.14366379521306394
persistence_CAP-4,773,0,2.7785553794981603,-0.17264628858906939
persistence_CAP-4,774,0,2.70962043995768,1.3328795600423202
persistence_CAP-4,775,0,2.395733685075674,-0.1268206415974129
persistence_CAP-4,776,0,2.727234248528624,-0.08123424852862415
persistence_CAP-4,777,0,2.7984477794465,-0.8722408828947761
persistence_CAP-4,778,0,2.789815264003877,-0.15246232282740646
persistence_CAP-4,779,0,2.557007703351717,0.38299229664828305
persistence_CAP-4,780,0,2.877814259503427,-0.12156425950342697
persistence_CAP-4,785,0,2.7747869922108976,-0.6337000356891584
persistence_CAP-4,786,0,2.6516545742264164,-1.0346545742264164
persistence_CAP-4,789,0,2.582523189721816,-0.42346068972181605
persistence_CAP-4,794,0,2.777716576458712,-1.2027165764587122
persistence_CAP-4,797,0,2.7257009663525995,-0.8213827845344179
persistence_CAP-4,800,0,2.7279075205839862,0.9470924794160136
persistence_CAP-4,803,0,2.7406490739824174,-1.1521006868856434
persistence_CAP-4,815,0,2.628422182567709,0.9129414537959275
persistence_CAP-4,820,0,2.6525821534192073,-1.0775821534192074
persistence_CAP-4,821,0,2.8762085178060803,0.3087914821939197
persistence_CAP-4,825,0,2.779862640554109,0.026500995809527694
persistence_CAP-4,826,0,2.7004263680890572,0.06317363191094261
persistence_CAP-4,827,0,2.7999351000591015,0.40733762721362554
persistence_CAP-4,833,0,2.861018369728849,0.2167941302711509
persistence_CAP-4,834,0,2.7515424514053635,-0.7915424514053635
persistence_CAP-4,835,0,2.8239542419924453,-0.9689542419924453
persistence_CAP-4,836,0,2.6390235798746886,0.15397642012531154
persistence_CAP-4,842,0,2.645182403621304,-0.2080771404634092
persistence_CAP-4,848,0,2.7589908578588376,0.011393757525777648
persistence_CAP-4,849,0,2.7627376309690455,0.43976236903095467
persistence_CAP-4,855,0,2.868386637228201,0.365613362771799
persistence_CAP-4,858,0,2.7216627094494346,-0.2795659352558859
persistence_CAP-4,864,0,2.7732283542495475,-0.2007283542495477
persistence_CAP-4,865,0,2.7749317601317824,1.408914393714371
persistence_CAP-4,868,0,2.8178024283659404,1.0119344137393225
persistence_CAP-4,876,0,2.7419700354039023,-0.6186367020705692
persistence_CAP-4,877,0,2.6936101095250655,-0.6286101095250656
persistence_CAP-4,880,0,2.6898993683858494,-0.10554452967617234
persistence_CAP-4,883,0,2.791735391197843,-0.586735391197843
persistence_CAP-4,885,0,2.918687913260565,0.021312086739434744
persistence_CAP-4,894,0,2.6815511373067538,-0.16707745309622757
persistence_CAP-4,895,0,2.7460679354890627,0.2755987311776038
persistence_CAP-4,896,0,2.69515515702119,-0.16348849035452329
persistence_CAP-4,899,0,2.672670049981839,0.4731299500181607
persistence_CAP-4,903,0,2.7435241214727073,-0.10296856591715109
persistence_CAP-4,904,0,2.8786649968244378,0.796335003175562
persistence_CAP-4,905,0,2.845256242394424,-1.120833165471347
persistence_CAP-4,911,0,2.727816740755152,0.5943832592448479
persistence_CAP-4,912,0,2.57265452330486,-0.5776545233048598
persistence_CAP-4,918,0,2.6465175562204886,-0.22534108563225352
persistence_CAP-4,925,0,2.61118977311885,0.20631022688115008
persistence_CAP-4,927,0,2.6653879507081393,-1.0483879507081393
persistence_CAP-4,930,0,2.647105360042123,1.089144639957877
persistence_CAP-4,941,0,2.816790092869931,-0.5067900928699309
persistence_CAP-4,947,0,2.7974232429917576,-0.45461074299175763
persistence_CAP-4,955,0,2.885429533125544,0.3761329668744562
persistence_CAP-4,961,0,2.53156850105373,-0.055779027369519785
persistence_CAP-4,962,0,2.895974846914382,-0.9754909759466404
persistence_CAP-4,963,0,2.702136194991707,-0.987136194991707
persistence_CAP-4,964,0,2.698948283413102,0.20236750606058207
persistence_CAP-4,965,0,2.7288439905286928,-0.11551065719535947
persistence_CAP-4,970,0,2.570581247799183,0.36941875220081677
persistence_CAP-4,980,0,2.765474124665163,0.04669978837831534
persistence_CAP-4,983,0,2.6003737380644982,-1.3565275842183444
persistence_CAP-4,990,0,2.5614735016701093,-1.1374110016701093
persistence_CAP-4,1003,0,2.8110743293666673,0.4147590039666662
persistence_CAP-4,1004,0,2.762630564861306,0.9583069351386939
persistence_CAP-4,1005,0,2.802316254576812,0.4769145146539575
persistence_CAP-4,1013,0,2.7267502020157237,-0.7790002020157236
persistence_CAP-4,1017,0,2.775618898532578,0.899381101467422
persistence_CAP-4,1018,0,2.895840463497502,0.8922364595794212
persistence_CAP-4,1019,0,2.697775957439576,-0.2722759574395761
persistence_CAP-4,1023,0,2.7057896132967825,0.2008012957941263
persistence_CAP-4,1026,0,2.624472245597436,0.11136108773589726
persistence_CAP-4,1044,0,2.786628119241499,1.3525824070742907
persistence_CAP-4,1045,0,2.8222158399258324,-0.09221583992583238
persistence_CAP-4,1046,0,2.6896075094711764,0.6703924905288234
persistence_CAP-4,1047,0,2.7962505301401523,2.5937494698598473
persistence_CAP-4,1048,0,2.5834025411062567,-0.8990275411062567
persistence_CAP-4,1049,0,2.707310000082902,-1.6048100000829018
persistence_CAP-4,1056,0,2.801535263678922,0.1384647363210778
persistence_CAP-4,1057,0,2.751075933545436,2.638924066454564
persistence_CAP-5,22,1,2.910018967035461,0.535293532964539
persistence_CAP-5,24,1,3.0030407568193613,-0.03241575681936126
persistence_CAP-5,26,1,2.6686325283609142,-0.4636325283609142
persistence_CAP-5,30,1,2.7650184080649987,-0.5034799465265376
persistence_CAP-5,36,1,3.043084566187655,0.876915433812345
persistence_CAP-5,38,1,2.5933136437790676,-0.4643481265376881
persistence_CAP-5,46,1,3.1275797862911623,-0.11407978629116222
persistence_CAP-5,55,1,2.7273154480712756,-0.38867908443491217
persistence_CAP-5,156,1,3.076039880126172,-0.8982621023483945
persistence_CAP-5,158,1,3.0004380834596143,0.9084255529040219
persistence_CAP-5,161,1,2.750550953182054,-0.6469302635268814
persistence_CAP-5,170,1,2.6822486509434333,-0.27936403555881784
persistence_CAP-5,174,1,2.9307775565079424,0.6854224434920577
persistence_CAP-5,181,1,2.76186543225129,-0.1158654322512902
persistence_CAP-5,182,1,2.823585662125856,0.3124143378741442
persistence_CAP-5,189,1,2.819435928743208,-0.48771179081217353
persistence_CAP-5,192,1,2.938750658628557,0.037999341371442785
persistence_CAP-5,207,1,2.9862101928367664,-0.11971019283676654
persistence_CAP-5,210,1,2.781935741059091,0.3128011010461722
persistence_CAP-5,224,1,2.995522426495145,-0.3111746004081888
persistence_CAP-5,229,1,2.80863386602275,-0.485085478925976
persistence_CAP-5,230,1,2.9447104051898063,-0.6549027128821141
persistence_CAP-5,249,1,2.7082283378544107,-0.6082283378544107
persistence_CAP-5,272,1,3.1033511217030636,-0.6778511217030636
persistence_CAP-5,273,1,2.8575996631643648,-0.12339966316436479
persistence_CAP-5,276,1,3.1513423141827777,0.5236576858172222
persistence_CAP-5,281,1,2.752887880164489,0.07686211983551106
persistence_CAP-5,285,1,2.6184784148301166,-0.6584784148301166
persistence_CAP-5,287,1,2.9229873269827693,0.2270126730172306
persistence_CAP-5,297,1,2.6981250925263174,-0.7807337881784915
persistence_CAP-5,334,1,2.9213370146784112,0.9798168314754347
persistence_CAP-5,339,1,2.7515832217221305,-0.3890832217221303
persistence_CAP-5,341,1,2.8061215997385456,0.13387840026145437
persistence_CAP-5,345,1,2.7222358053686495,-0.3167812599141038
persistence_CAP-5,346,1,2.958801571044131,-0.5088015710441307
persistence_CAP-5,396,1,3.021273153405008,-0.49287315340500815
persistence_CAP-5,411,1,2.820603639460035,-0.21469454855094394
persistence_CAP-5,433,1,2.8819919530044036,0.2584625924501416
persistence_CAP-5,435,1,2.9913343639002123,0.5734156360997877
persistence_CAP-5,441,1,2.739294726629583,-0.12596139329624956
persistence_CAP-5,449,1,2.732183783530803,0.555974111206039
persistence_CAP-5,451,1,2.7277160531679723,-0.5227160531679722
persistence_CAP-5,462,1,2.6120403411716553,0.10745965882834474
persistence_CAP-5,470,1,2.735620075037784,-0.6776200750377841
persistence_CAP-5,471,1,2.7653626569935987,-0.3698071014380435
persistence_CAP-5,475,1,2.9138095932556367,1.4961904067443634
persistence_CAP-5,476,1,2.7158175233250095,0.020015810008323864
persistence_CAP-5,478,1,2.7087690664247694,0.0842309335752307
persistence_CAP-5,483,1,2.675625767682406,-0.9759382676824058
persistence_CAP-5,500,1,2.842875238000543,0.4205247619994572
persistence_CAP-5,507,1,2.8777387597758906,0.6594487402241094
persistence_CAP-5,511,1,3.02233606064999,0.23722915674131428
persistence_CAP-5,513,1,3.175579912704303,1.1676019054775146
persistence_CAP-5,517,1,3.031617147265495,0.229945352734505
persistence_CAP-5,518,1,2.77064486144757,0.2673551385524302
persistence_CAP-5,520,1,2.936827901387819,1.473172098612181
persistence_CAP-5,521,1,2.803770346236777,-0.3920515962367772
persistence_CAP-5,522,1,2.787509156420351,-0.07561260469621311
persistence_CAP-5,525,1,2.6964158003535794,-0.01366580035357945
persistence_CAP-5,526,1,2.9647532007095116,0.01393100981680373
persistence_CAP-5,527,1,2.9088623493760175,0.34209918908552117
persistence_CAP-5,528,1,2.790980951789747,-0.2709809517897468
persistence_CAP-5,538,1,2.6331009971367076,-0.6322676638033746
persistence_CAP-5,539,1,2.8265083038015786,0.8974916961984216
persistence_CAP-5,540,1,3.0729454550809385,1.5003878782523947
persistence_CAP-5,541,1,3.143992697776475,2.4420073022235242
persistence_CAP-5,549,1,2.7913504773475863,0.17804952265241347
persistence_CAP-5,553,1,2.822882745106222,0.006867254893778263
persistence_CAP-5,566,1,2.6250974697199534,-0.5331743927968766
persistence_CAP-5,567,1,2.7529993708486784,-0.33799937084867837
persistence_CAP-5,571,1,2.7658405047408827,-1.4336530047408826
persistence_CAP-5,574,1,2.7317799144377837,-0.6963952990531679
persistence_CAP-5,575,1,2.78831400821153,-0.45658987028049536
persistence_CAP-5,578,1,2.5798233011397507,-0.5161694549859046
persistence_CAP-5,579,1,2.7962997887564134,0.40620021124358674
persistence_CAP-5,582,1,2.9135231459177566,-0.06539814591775661
persistence_CAP-5,583,1,3.0479613026969807,0.03338485114917322
persistence_CAP-5,589,1,2.854323303388719,0.14692669661128122
persistence_CAP-5,592,1,2.7981297358291597,-0.37875473582915964
persistence_CAP-5,593,1,2.6554033320456485,-0.34540333204564844
persistence_CAP-5,595,1,2.842289468556011,-0.7651155555125326
persistence_CAP-5,596,1,3.0702631914691723,1.2395095358035548
persistence_CAP-5,597,1,2.5789294038568857,0.23324450918659245
persistence_CAP-5,598,1,2.9264902209633594,0.7165532572975097
