CAP_1,CAP_2,CAP_3,CAP_4,CAP_5,CAP_6,CAP_7
0.9989819083855507,0.999066815291754,0.998046900415402,0.9998639700615933,0.9998284365905251,0.999573477395939,0.9998237974777936
0.9974886721309382,0.9972044680209319,0.9997378012894158,0.999799945540356,0.9998740793607064,0.9997491629444748,0.9997862119988224
0.9986615564876629,0.9994426836547342,0.9995583370196824,0.9998222341453341,0.9999264336390938,0.9995374543116771,0.9998096417987961
0.9986109528419562,0.9960675417615054,0.9993470416039689,0.9998767194695206,0.9997749862618632,0.999588582301386,0.9996656480404527
0.9956448911392723,0.9976360598888402,0.9983278543375547,0.9998764411718886,0.999907654772894,0.9989128268082204,0.9988164431285913
0.9986786355529621,0.9987418524545468,0.9998499735523126,0.9998927786730918,0.9999157483704763,0.9998895829006679,0.9997696887942324
0.998888354168642,0.9989886790924617,0.9986988480165453,0.9998573947273637,0.9999361191896291,0.9988735848893645,0.9995148948016495
0.9978807974465346,0.9980013994534506,0.9988665112555193,0.9998255792486495,0.999885879559539,0.9995887102180653,0.9997686953402044
0.9994580949535572,0.9995451516677929,0.9993761237306147,0.9999232377925434,0.9999459997337655,0.9998054246458592,0.9998377584137407
0.9990988328316005,0.9995782743207385,0.9991590483178195,0.9998688503922479,0.9998509013454122,0.9996582574846502,0.9992438117758013
0.9989604866603595,0.9979675284518559,0.9978419799374905,0.9996100880675537,0.9998789195996106,0.9963798130767618,0.9995413702972391
0.9990554937863558,0.9972078487454106,0.9990586158557138,0.9999431432760779,0.9997735150326812,0.9998546620970475,0.9999203598646483
0.9994217871508032,0.9980307048818985,0.9987837785854075,0.9998235901879035,0.9998195807616481,0.9996815021550631,0.9996782538176613
0.9933339678437288,0.9976868392988345,0.995659062073826,0.9995384900194568,0.99957219799978,0.9966108617821613,0.9973028996356176
0.998310304906,0.9990748389181743,0.998636749666758,0.9999388911491044,0.9999657037970922,0.999429277027579,0.9998213356891802
0.9980707293011661,0.998825690719306,0.9997779189154289,0.999901922843512,0.9998149316834821,0.9995293197903685,0.9993484323979267
0.9967138668069763,0.9987428059069648,0.9981957991725666,0.9996710002518602,0.9995840543506445,0.9975525360500211,0.9977275636756681
0.9978083864080781,0.9959958406965679,0.9997146714978273,0.9998306492257077,0.9999281324115915,0.9996549403183961,0.9994628674049719
